query_x	subject_x	identity	coverage	qlength	slength	alength	bitscore	E-value	query_y	subject_y
CJJ81176_RS05710	SL1344_RS20425	40.0	89.0	79.0	84.0	70.0	43.5	3.93e-08	SL1344_RS20425	CJJ81176_RS05710
CJJ81176_RS05715	SL1344_RS19265	41.237	92.0	207.0	207.0	194.0	139.0	2.5899999999999998e-42	SL1344_RS19265	CJJ81176_RS05715
CJJ81176_RS05725	SL1344_RS09910	27.391	90.0	255.0	264.0	230.0	89.0	6.3e-22	SL1344_RS09910	CJJ81176_RS05725
CJJ81176_RS05735	SL1344_RS01100	35.493	99.0	357.0	283.0	355.0	181.0	7.4e-56	SL1344_RS01100	CJJ81176_RS05735
CJJ81176_RS05740	SL1344_RS01095	53.39	90.0	263.0	241.0	236.0	252.0	1.35e-85	SL1344_RS01095	CJJ81176_RS05740
CJJ81176_RS05745	SL1344_RS07090	37.883	90.0	387.0	382.0	359.0	215.0	2.1799999999999998e-67	SL1344_RS07090	CJJ81176_RS05745
CJJ81176_RS05765	SL1344_RS04230	26.667	35.0	428.0	370.0	150.0	50.8	8.85e-08	SL1344_RS04230	CJJ81176_RS05765
CJJ81176_RS05770	SL1344_RS19945	50.405	99.0	619.0	629.0	617.0	602.0	0.0	SL1344_RS19945	CJJ81176_RS05770
CJJ81176_RS05775	SL1344_RS16630	36.567	81.0	165.0	506.0	134.0	107.0	8.87e-29	SL1344_RS16630	CJJ81176_RS05775
CJJ81176_RS05790	SL1344_RS18620	45.035	94.0	458.0	428.0	433.0	343.0	1.91e-115	SL1344_RS18620	CJJ81176_RS05790
CJJ81176_RS05795	SL1344_RS08825	29.412	19.0	268.0	474.0	51.0	30.0	0.16	SL1344_RS08825	CJJ81176_RS05795
CJJ81176_RS05800	SL1344_RS18495	20.907	89.0	508.0	498.0	507.0	68.9	3.08e-13	SL1344_RS18495	CJJ81176_RS05800
CJJ81176_RS05805	SL1344_RS02655	29.412	60.0	392.0	453.0	166.0	49.7	0.000571	SL1344_RS02655	CJJ81176_RS05805
CJJ81176_RS05810	SL1344_RS19065	29.755	98.0	298.0	339.0	326.0	150.0	5.63e-44	SL1344_RS19065	CJJ81176_RS05810
CJJ81176_RS05820	SL1344_RS14590	71.429	98.0	164.0	171.0	161.0	254.0	5.25e-89	SL1344_RS14590	CJJ81176_RS05820
CJJ81176_RS05835	SL1344_RS20385	44.74	99.0	754.0	754.0	751.0	647.0	0.0	SL1344_RS20385	CJJ81176_RS05835
CJJ81176_RS05840	SL1344_RS21095	34.848	94.0	282.0	296.0	264.0	168.0	1.1e-51	SL1344_RS21095	CJJ81176_RS05840
CJJ81176_RS05850	SL1344_RS19930	31.441	90.0	226.0	271.0	229.0	68.2	1.51e-14	SL1344_RS19930	CJJ81176_RS05850
CJJ81176_RS05855	SL1344_RS23490	42.67	99.0	446.0	460.0	457.0	358.0	2.89e-121	SL1344_RS23490	CJJ81176_RS05855
CJJ81176_RS05860	SL1344_RS18405	48.756	70.0	288.0	491.0	201.0	207.0	1.94e-64	SL1344_RS18405	CJJ81176_RS05860
CJJ81176_RS05870	SL1344_RS15835	39.474	18.0	208.0	198.0	38.0	41.2	1.57e-05	SL1344_RS15835	CJJ81176_RS05870
CJJ81176_RS05890	SL1344_RS20685	27.82	97.0	268.0	290.0	266.0	101.0	2.22e-26	SL1344_RS20685	CJJ81176_RS05890
CJJ81176_RS05895	SL1344_RS06780	26.577	97.0	460.0	1018.0	523.0	153.0	7.8e-41	SL1344_RS06780	CJJ81176_RS05895
CJJ81176_RS05905	SL1344_RS09455	29.882	87.0	386.0	439.0	338.0	139.0	7.269999999999999e-38	SL1344_RS09455	CJJ81176_RS05905
CJJ81176_RS05910	SL1344_RS14095	28.846	72.0	67.0	82.0	52.0	25.0	0.31	SL1344_RS14095	CJJ81176_RS05910
CJJ81176_RS05915	SL1344_RS13665	27.027	77.0	226.0	243.0	185.0	77.0	5.79e-18	SL1344_RS13665	CJJ81176_RS05915
CJJ81176_RS05920	SL1344_RS07085	32.432	86.0	203.0	213.0	185.0	94.4	5.9e-25	SL1344_RS07085	CJJ81176_RS05920
CJJ81176_RS05925	SL1344_RS22635	33.333	6.0	846.0	1259.0	48.0	29.6	1.2	SL1344_RS22635	CJJ81176_RS05925
CJJ81176_RS05930	SL1344_RS22230	35.417	100.0	86.0	97.0	96.0	53.5	5.88e-12	SL1344_RS22230	CJJ81176_RS05930
CJJ81176_RS05935	SL1344_RS22235	63.346	97.0	545.0	548.0	532.0	656.0	0.0	SL1344_RS22235	CJJ81176_RS05935
CJJ81176_RS05940	SL1344_RS10950	28.272	44.0	396.0	467.0	191.0	73.2	5.99e-15	SL1344_RS10950	CJJ81176_RS05940
CJJ81176_RS05950	SL1344_RS20910	35.385	28.0	199.0	240.0	65.0	29.3	0.16	SL1344_RS20910	CJJ81176_RS05950
CJJ81176_RS05970	SL1344_RS05385	37.727	98.0	224.0	226.0	220.0	141.0	1.07e-42	SL1344_RS05385	CJJ81176_RS05970
CJJ81176_RS05975	SL1344_RS01060	40.686	83.0	472.0	475.0	408.0	271.0	1.29e-86	SL1344_RS01060	CJJ81176_RS05975
CJJ81176_RS05980	SL1344_RS05465	31.208	99.0	297.0	306.0	298.0	149.0	6.39e-44	SL1344_RS05465	CJJ81176_RS05980
CJJ81176_RS05985	SL1344_RS11105	44.928	55.0	124.0	243.0	69.0	54.7	6.28e-11	SL1344_RS11105	CJJ81176_RS05985
CJJ81176_RS05990	SL1344_RS17845	31.911	86.0	541.0	601.0	492.0	216.0	1.1900000000000001e-63	SL1344_RS17845	CJJ81176_RS05990
CJJ81176_RS06005	SL1344_RS18835	32.127	99.0	664.0	689.0	691.0	318.0	5.82e-100	SL1344_RS18835	CJJ81176_RS06005
CJJ81176_RS06025	SL1344_RS13210	43.798	97.0	262.0	243.0	258.0	199.0	1.65e-64	SL1344_RS13210	CJJ81176_RS06025
CJJ81176_RS06030	SL1344_RS00830	28.726	99.0	364.0	327.0	369.0	119.0	7.420000000000001e-32	SL1344_RS00830	CJJ81176_RS06030
CJJ81176_RS06040	SL1344_RS01300	35.967	91.0	399.0	391.0	367.0	235.0	5.23e-75	SL1344_RS01300	CJJ81176_RS06040
CJJ81176_RS06050	SL1344_RS21390	45.481	99.0	340.0	354.0	343.0	312.0	2.32e-106	SL1344_RS21390	CJJ81176_RS06050
CJJ81176_RS06060	SL1344_RS22765	31.395	19.0	398.0	183.0	86.0	29.6	0.26	SL1344_RS22765	CJJ81176_RS06060
CJJ81176_RS06065	SL1344_RS09735	29.805	97.0	600.0	610.0	614.0	233.0	1.31e-69	SL1344_RS09735	CJJ81176_RS06065
CJJ81176_RS06075	SL1344_RS12870	52.399	100.0	511.0	525.0	521.0	561.0	0.0	SL1344_RS12870	CJJ81176_RS06075
CJJ81176_RS06080	SL1344_RS03850	29.545	9.0	486.0	350.0	44.0	27.7	2.0	SL1344_RS03850	CJJ81176_RS06080
CJJ81176_RS06085	SL1344_RS21430	39.906	100.0	416.0	429.0	426.0	302.0	4.22e-100	SL1344_RS21430	CJJ81176_RS06085
CJJ81176_RS06095	SL1344_RS00475	28.571	14.0	682.0	786.0	98.0	49.3	8e-07	SL1344_RS00475	CJJ81176_RS06095
CJJ81176_RS06100	SL1344_RS16950	38.011	99.0	719.0	711.0	734.0	475.0	1.7299999999999999e-159	SL1344_RS16950	CJJ81176_RS06100
CJJ81176_RS06105	SL1344_RS16605	35.484	19.0	160.0	168.0	31.0	33.5	0.004	SL1344_RS16605	CJJ81176_RS06105
CJJ81176_RS06120	SL1344_RS01955	36.041	98.0	394.0	403.0	394.0	232.0	1.11e-73	SL1344_RS01955	CJJ81176_RS06120
CJJ81176_RS06125	SL1344_RS10885	24.306	94.0	151.0	149.0	144.0	62.8	4.43e-14	SL1344_RS10885	CJJ81176_RS06125
CJJ81176_RS06135	SL1344_RS00065	40.214	98.0	374.0	379.0	373.0	273.0	2.58e-90	SL1344_RS00065	CJJ81176_RS06135
CJJ81176_RS06140	SL1344_RS10955	37.273	98.0	223.0	240.0	220.0	143.0	1.9800000000000003e-43	SL1344_RS10955	CJJ81176_RS06140
CJJ81176_RS06145	SL1344_RS22030	23.022	63.0	411.0	356.0	278.0	68.6	1.32e-13	SL1344_RS22030	CJJ81176_RS06145
CJJ81176_RS06150	SL1344_RS02475	33.679	96.0	190.0	201.0	193.0	118.0	2.01e-34	SL1344_RS02475	CJJ81176_RS06150
CJJ81176_RS06155	SL1344_RS16270	30.469	71.0	178.0	164.0	128.0	70.9	8.65e-17	SL1344_RS16270	CJJ81176_RS06155
CJJ81176_RS06160	SL1344_RS08925	25.214	98.0	230.0	243.0	234.0	80.5	2.87e-19	SL1344_RS08925	CJJ81176_RS06160
CJJ81176_RS06165	SL1344_RS07645	41.695	99.0	571.0	600.0	590.0	464.0	1.15e-158	SL1344_RS07645	CJJ81176_RS06165
CJJ81176_RS06170	SL1344_RS08915	43.767	95.0	379.0	372.0	361.0	299.0	3.25e-100	SL1344_RS08915	CJJ81176_RS06170
CJJ81176_RS06175	SL1344_RS12205	29.851	99.0	613.0	666.0	670.0	248.0	1.47e-74	SL1344_RS12205	CJJ81176_RS06175
CJJ81176_RS06180	SL1344_RS12580	31.338	41.0	659.0	289.0	284.0	119.0	9.830000000000001e-31	SL1344_RS12580	CJJ81176_RS06180
CJJ81176_RS06190	SL1344_RS07200	29.124	89.0	401.0	424.0	388.0	120.0	2.26e-31	SL1344_RS07200	CJJ81176_RS06190
CJJ81176_RS06195	SL1344_RS19275	33.997	86.0	731.0	703.0	653.0	363.0	1.58e-116	SL1344_RS19275	CJJ81176_RS06195
CJJ81176_RS06200	SL1344_RS19270	46.296	72.0	74.0	91.0	54.0	35.4	4.94e-05	SL1344_RS19270	CJJ81176_RS06200
CJJ81176_RS06205	SL1344_RS01105	49.778	94.0	239.0	241.0	225.0	225.0	2.72e-75	SL1344_RS01105	CJJ81176_RS06205
CJJ81176_RS06220	SL1344_RS18400	39.303	91.0	221.0	222.0	201.0	141.0	6.93e-43	SL1344_RS18400	CJJ81176_RS06220
CJJ81176_RS06225	SL1344_RS16080	26.667	44.0	392.0	239.0	180.0	65.5	3.97e-13	SL1344_RS16080	CJJ81176_RS06225
CJJ81176_RS06230	SL1344_RS26990	27.083	21.0	411.0	1116.0	96.0	32.0	0.1	SL1344_RS26990	CJJ81176_RS06230
CJJ81176_RS06235	SL1344_RS13670	29.936	91.0	322.0	326.0	314.0	120.0	2.0100000000000002e-32	SL1344_RS13670	CJJ81176_RS06235
CJJ81176_RS06240	SL1344_RS03225	36.923	87.0	366.0	370.0	325.0	169.0	3.76e-50	SL1344_RS03225	CJJ81176_RS06240
CJJ81176_RS06270	SL1344_RS12820	44.118	97.0	208.0	208.0	204.0	195.0	3.33e-64	SL1344_RS12820	CJJ81176_RS06270
CJJ81176_RS06275	SL1344_RS12690	54.676	99.0	411.0	759.0	417.0	436.0	2.29e-148	SL1344_RS12690	CJJ81176_RS06275
CJJ81176_RS06280	SL1344_RS12395	42.857	98.0	463.0	471.0	462.0	384.0	7.69e-131	SL1344_RS12395	CJJ81176_RS06280
CJJ81176_RS06290	SL1344_RS17460	53.394	99.0	443.0	449.0	442.0	454.0	5.439999999999999e-159	SL1344_RS17460	CJJ81176_RS06290
CJJ81176_RS06295	SL1344_RS17455	35.669	99.0	151.0	156.0	157.0	86.7	3.0399999999999996e-23	SL1344_RS17455	CJJ81176_RS06295
CJJ81176_RS06300	SL1344_RS10905	26.923	73.0	186.0	193.0	156.0	60.1	2.12e-12	SL1344_RS10905	CJJ81176_RS06300
CJJ81176_RS06310	SL1344_RS11790	28.76	97.0	376.0	379.0	379.0	166.0	5.85e-49	SL1344_RS11790	CJJ81176_RS06310
CJJ81176_RS06340	SL1344_RS01730	27.119	22.0	520.0	855.0	118.0	33.9	0.029	SL1344_RS01730	CJJ81176_RS06340
CJJ81176_RS06355	SL1344_RS08875	42.308	6.0	404.0	207.0	26.0	26.9	2.1	SL1344_RS08875	CJJ81176_RS06355
CJJ81176_RS06360	SL1344_RS02970	26.724	87.0	503.0	1294.0	464.0	185.0	2.35e-51	SL1344_RS02970	CJJ81176_RS06360
CJJ81176_RS06365	SL1344_RS21465	23.016	48.0	241.0	145.0	126.0	40.8	1.65e-05	SL1344_RS21465	CJJ81176_RS06365
CJJ81176_RS06390	SL1344_RS11500	28.889	16.0	274.0	122.0	45.0	28.1	0.31	SL1344_RS11500	CJJ81176_RS06390
CJJ81176_RS06395	SL1344_RS08030	25.0	66.0	157.0	179.0	112.0	34.7	0.001	SL1344_RS08030	CJJ81176_RS06395
CJJ81176_RS06420	SL1344_RS06830	34.211	6.0	616.0	333.0	38.0	28.1	2.0	SL1344_RS06830	CJJ81176_RS06420
CJJ81176_RS06430	SL1344_RS09125	28.736	14.0	632.0	533.0	87.0	28.9	1.4	SL1344_RS09125	CJJ81176_RS06430
CJJ81176_RS06440	SL1344_RS09800	40.404	57.0	576.0	495.0	232.0	84.7	1.41e-14	SL1344_RS09800	CJJ81176_RS06440
CJJ81176_RS06455	SL1344_RS00735	22.5	47.0	171.0	145.0	80.0	32.0	0.01	SL1344_RS00735	CJJ81176_RS06455
CJJ81176_RS06460	SL1344_RS16585	36.538	91.0	335.0	337.0	312.0	199.0	1.5399999999999999e-62	SL1344_RS16585	CJJ81176_RS06460
CJJ81176_RS06470	SL1344_RS01115	32.3	99.0	356.0	398.0	387.0	191.0	1.99e-58	SL1344_RS01115	CJJ81176_RS06470
CJJ81176_RS06475	SL1344_RS01125	44.966	56.0	241.0	285.0	149.0	114.0	1.5100000000000002e-31	SL1344_RS01125	CJJ81176_RS06475
CJJ81176_RS06485	SL1344_RS23060	30.208	21.0	435.0	1213.0	96.0	32.7	0.054	SL1344_RS23060	CJJ81176_RS06485
CJJ81176_RS06490	SL1344_RS20525	22.28	98.0	191.0	194.0	193.0	62.4	2.74e-13	SL1344_RS20525	CJJ81176_RS06490
CJJ81176_RS06495	SL1344_RS20345	34.42	79.0	329.0	289.0	276.0	129.0	5.69e-36	SL1344_RS20345	CJJ81176_RS06495
CJJ81176_RS06510	SL1344_RS00975	37.288	93.0	251.0	265.0	236.0	191.0	1.84e-61	SL1344_RS00975	CJJ81176_RS06510
CJJ81176_RS06515	SL1344_RS03000	20.875	78.0	330.0	318.0	297.0	53.5	6.71e-09	SL1344_RS03000	CJJ81176_RS06515
CJJ81176_RS06520	SL1344_RS23435	31.429	48.0	73.0	440.0	35.0	26.2	0.25	SL1344_RS23435	CJJ81176_RS06520
CJJ81176_RS06540	SL1344_RS21950	29.913	74.0	610.0	478.0	458.0	175.0	2.96e-49	SL1344_RS21950	CJJ81176_RS06540
CJJ81176_RS06545	SL1344_RS11585	34.545	87.0	171.0	200.0	165.0	65.1	1.99e-14	SL1344_RS11585	CJJ81176_RS06545
CJJ81176_RS06550	SL1344_RS12835	32.568	95.0	694.0	688.0	697.0	333.0	1.44e-105	SL1344_RS12835	CJJ81176_RS06550
CJJ81176_RS06560	SL1344_RS09475	51.212	97.0	335.0	336.0	330.0	350.0	1.82e-121	SL1344_RS09475	CJJ81176_RS06560
CJJ81176_RS06565	SL1344_RS12795	19.814	89.0	347.0	355.0	323.0	38.9	0.000429	SL1344_RS12795	CJJ81176_RS06565
CJJ81176_RS06570	SL1344_RS07300	62.144	99.0	463.0	467.0	457.0	598.0	0.0	SL1344_RS07300	CJJ81176_RS06570
CJJ81176_RS06580	SL1344_RS19880	41.195	100.0	598.0	609.0	619.0	455.0	1.1700000000000001e-154	SL1344_RS19880	CJJ81176_RS06580
CJJ81176_RS06585	SL1344_RS01085	34.884	5.0	782.0	890.0	43.0	35.4	0.02	SL1344_RS01085	CJJ81176_RS06585
CJJ81176_RS06590	SL1344_RS00495	32.877	20.0	354.0	783.0	73.0	33.1	0.03	SL1344_RS00495	CJJ81176_RS06590
CJJ81176_RS06595	SL1344_RS12885	53.571	12.0	1121.0	2050.0	147.0	38.1	5.3	SL1344_RS12885	CJJ81176_RS06595
CJJ81176_RS06600	SL1344_RS19830	38.498	97.0	439.0	445.0	426.0	298.0	2.96e-98	SL1344_RS19830	CJJ81176_RS06600
CJJ81176_RS06605	SL1344_RS01625	23.239	91.0	147.0	152.0	142.0	37.0	0.000126	SL1344_RS01625	CJJ81176_RS06605
CJJ81176_RS06610	SL1344_RS12270	31.863	83.0	232.0	251.0	204.0	82.4	7.57e-20	SL1344_RS12270	CJJ81176_RS06610
CJJ81176_RS06615	SL1344_RS17100	22.556	68.0	189.0	211.0	133.0	57.4	2.84e-11	SL1344_RS17100	CJJ81176_RS06615
CJJ81176_RS06625	SL1344_RS16050	36.538	99.0	200.0	197.0	208.0	110.0	1.5000000000000001e-31	SL1344_RS16050	CJJ81176_RS06625
CJJ81176_RS06630	SL1344_RS02230	33.333	96.0	433.0	454.0	429.0	211.0	2.47e-64	SL1344_RS02230	CJJ81176_RS06630
CJJ81176_RS06640	SL1344_RS18980	39.25	87.0	440.0	463.0	400.0	262.0	7.6399999999999995e-84	SL1344_RS18980	CJJ81176_RS06640
CJJ81176_RS06645	SL1344_RS18975	26.72	61.0	601.0	616.0	378.0	162.0	7.8e-44	SL1344_RS18975	CJJ81176_RS06645
CJJ81176_RS06650	SL1344_RS03065	39.583	20.0	236.0	248.0	48.0	35.8	0.002	SL1344_RS03065	CJJ81176_RS06650
CJJ81176_RS06660	SL1344_RS03505	39.623	94.0	163.0	176.0	159.0	119.0	1.9e-35	SL1344_RS03505	CJJ81176_RS06660
CJJ81176_RS06675	SL1344_RS06550	49.239	82.0	474.0	750.0	394.0	377.0	2.48e-124	SL1344_RS06550	CJJ81176_RS06675
CJJ81176_RS06685	SL1344_RS17820	28.922	93.0	218.0	240.0	204.0	78.6	1.24e-18	SL1344_RS17820	CJJ81176_RS06685
CJJ81176_RS06690	SL1344_RS22875	41.667	98.0	120.0	128.0	120.0	102.0	3.38e-30	SL1344_RS22875	CJJ81176_RS06690
CJJ81176_RS06695	SL1344_RS03165	29.694	96.0	479.0	461.0	458.0	187.0	5.48e-55	SL1344_RS03165	CJJ81176_RS06695
CJJ81176_RS06700	SL1344_RS16345	35.787	98.0	387.0	395.0	394.0	249.0	1.29e-80	SL1344_RS16345	CJJ81176_RS06700
CJJ81176_RS06710	SL1344_RS01895	23.176	49.0	446.0	483.0	233.0	35.4	0.008	SL1344_RS01895	CJJ81176_RS06710
CJJ81176_RS06715	SL1344_RS03530	27.273	74.0	74.0	161.0	55.0	29.3	0.015	SL1344_RS03530	CJJ81176_RS06715
CJJ81176_RS06720	SL1344_RS18090	30.363	39.0	614.0	772.0	303.0	130.0	1.1e-32	SL1344_RS18090	CJJ81176_RS06720
CJJ81176_RS06730	SL1344_RS08490	46.124	94.0	274.0	262.0	258.0	242.0	4.65e-81	SL1344_RS08490	CJJ81176_RS06730
CJJ81176_RS06735	SL1344_RS20970	34.31	97.0	223.0	255.0	239.0	120.0	3.54e-34	SL1344_RS20970	CJJ81176_RS06735
CJJ81176_RS06740	SL1344_RS15880	42.424	99.0	400.0	387.0	396.0	301.0	1.4500000000000001e-100	SL1344_RS15880	CJJ81176_RS06740
CJJ81176_RS06745	SL1344_RS06410	46.667	99.0	332.0	331.0	330.0	315.0	1.01e-107	SL1344_RS06410	CJJ81176_RS06745
CJJ81176_RS06750	SL1344_RS03260	22.051	92.0	181.0	213.0	195.0	59.3	4.57e-12	SL1344_RS03260	CJJ81176_RS06750
CJJ81176_RS06755	SL1344_RS03240	27.083	87.0	108.0	105.0	96.0	56.2	1.42e-12	SL1344_RS03240	CJJ81176_RS06755
CJJ81176_RS06760	SL1344_RS16685	37.647	66.0	125.0	122.0	85.0	47.0	1.43e-08	SL1344_RS16685	CJJ81176_RS06760
CJJ81176_RS06765	SL1344_RS10820	29.004	97.0	456.0	456.0	462.0	130.0	4.63e-34	SL1344_RS10820	CJJ81176_RS06765
CJJ81176_RS06770	SL1344_RS09880	26.471	52.0	178.0	155.0	102.0	33.9	0.002	SL1344_RS09880	CJJ81176_RS06770
CJJ81176_RS06775	SL1344_RS13205	30.769	96.0	115.0	126.0	117.0	54.7	1.19e-11	SL1344_RS13205	CJJ81176_RS06775
CJJ81176_RS06795	SL1344_RS05755	26.829	10.0	394.0	215.0	41.0	27.3	1.7	SL1344_RS05755	CJJ81176_RS06795
CJJ81176_RS06800	SL1344_RS18865	26.667	10.0	689.0	440.0	75.0	31.2	0.28	SL1344_RS18865	CJJ81176_RS06800
CJJ81176_RS06805	SL1344_RS15175	32.432	84.0	170.0	201.0	148.0	77.0	7.35e-19	SL1344_RS15175	CJJ81176_RS06805
CJJ81176_RS06820	SL1344_RS06705	33.824	9.0	779.0	792.0	68.0	48.5	1.85e-06	SL1344_RS06705	CJJ81176_RS06820
CJJ81176_RS06845	SL1344_RS10760	30.882	79.0	224.0	257.0	204.0	75.9	2.1e-17	SL1344_RS10760	CJJ81176_RS06845
CJJ81176_RS06850	SL1344_RS16870	41.27	93.0	201.0	196.0	189.0	145.0	2.9299999999999997e-45	SL1344_RS16870	CJJ81176_RS06850
CJJ81176_RS06855	SL1344_RS03920	25.904	47.0	339.0	382.0	166.0	44.7	5.9e-06	SL1344_RS03920	CJJ81176_RS06855
CJJ81176_RS06865	SL1344_RS10845	28.531	95.0	344.0	373.0	354.0	130.0	1.53e-35	SL1344_RS10845	CJJ81176_RS06865
CJJ81176_RS06870	SL1344_RS10840	44.186	98.0	352.0	321.0	344.0	316.0	4.12e-108	SL1344_RS10840	CJJ81176_RS06870
CJJ81176_RS06885	SL1344_RS10770	33.333	89.0	181.0	183.0	165.0	102.0	1.14e-28	SL1344_RS10770	CJJ81176_RS06885
CJJ81176_RS06905	SL1344_RS19155	27.982	50.0	420.0	337.0	218.0	71.2	1.43e-14	SL1344_RS19155	CJJ81176_RS06905
CJJ81176_RS06920	SL1344_RS17125	46.429	97.0	315.0	328.0	308.0	278.0	1.81e-93	SL1344_RS17125	CJJ81176_RS06920
CJJ81176_RS06925	SL1344_RS10890	23.469	32.0	552.0	379.0	196.0	44.7	1.24e-05	SL1344_RS10890	CJJ81176_RS06925
CJJ81176_RS06935	SL1344_RS03655	32.609	83.0	220.0	236.0	184.0	103.0	4.83e-28	SL1344_RS03655	CJJ81176_RS06935
CJJ81176_RS06945	SL1344_RS16890	27.407	96.0	135.0	147.0	135.0	73.6	2.05e-18	SL1344_RS16890	CJJ81176_RS06945
CJJ81176_RS06955	SL1344_RS15280	27.419	27.0	229.0	266.0	62.0	27.3	1.0	SL1344_RS15280	CJJ81176_RS06955
CJJ81176_RS06965	SL1344_RS01195	28.09	53.0	321.0	430.0	178.0	73.6	1.72e-15	SL1344_RS01195	CJJ81176_RS06965
CJJ81176_RS06970	SL1344_RS04310	33.636	97.0	439.0	441.0	440.0	222.0	1.1399999999999998e-68	SL1344_RS04310	CJJ81176_RS06970
CJJ81176_RS06975	SL1344_RS15730	49.398	90.0	365.0	365.0	332.0	316.0	3.6e-107	SL1344_RS15730	CJJ81176_RS06975
CJJ81176_RS06985	SL1344_RS15150	28.653	91.0	372.0	349.0	349.0	119.0	1.25e-31	SL1344_RS15150	CJJ81176_RS06985
CJJ81176_RS06990	SL1344_RS02145	27.306	89.0	273.0	325.0	271.0	85.9	2.83e-20	SL1344_RS02145	CJJ81176_RS06990
CJJ81176_RS07005	SL1344_RS18410	25.954	57.0	227.0	198.0	131.0	55.1	2.6e-10	SL1344_RS18410	CJJ81176_RS07005
CJJ81176_RS07010	SL1344_RS05820	35.813	99.0	348.0	365.0	363.0	203.0	1.79e-63	SL1344_RS05820	CJJ81176_RS07010
CJJ81176_RS07015	SL1344_RS10215	34.694	42.0	113.0	231.0	49.0	28.1	0.13	SL1344_RS10215	CJJ81176_RS07015
CJJ81176_RS07020	SL1344_RS05775	54.545	34.0	65.0	97.0	22.0	23.5	1.3	SL1344_RS05775	CJJ81176_RS07020
CJJ81176_RS07030	SL1344_RS05830	27.711	63.0	608.0	553.0	308.0	68.9	0.000566	SL1344_RS05830	CJJ81176_RS07030
CJJ81176_RS07040	SL1344_RS12220	40.249	94.0	254.0	269.0	241.0	172.0	7.459999999999999e-54	SL1344_RS12220	CJJ81176_RS07040
CJJ81176_RS07045	SL1344_RS00725	22.543	86.0	392.0	400.0	346.0	108.0	2.57e-27	SL1344_RS00725	CJJ81176_RS07045
CJJ81176_RS07050	SL1344_RS00730	38.791	73.0	519.0	461.0	397.0	290.0	1.59e-93	SL1344_RS00730	CJJ81176_RS07050
CJJ81176_RS07065	SL1344_RS18000	26.122	50.0	470.0	412.0	245.0	65.5	2.13e-12	SL1344_RS18000	CJJ81176_RS07065
CJJ81176_RS07075	SL1344_RS08225	46.97	99.0	1186.0	1174.0	1188.0	1096.0	0.0	SL1344_RS08225	CJJ81176_RS07075
CJJ81176_RS07080	SL1344_RS17970	50.0	86.0	213.0	252.0	207.0	84.3	0.19	SL1344_RS17970	CJJ81176_RS07080
CJJ81176_RS07085	SL1344_RS18790	37.288	36.0	319.0	220.0	118.0	79.0	3.62e-18	SL1344_RS18790	CJJ81176_RS07085
CJJ81176_RS07090	SL1344_RS17275	49.6	97.0	129.0	130.0	125.0	122.0	7.77e-38	SL1344_RS17275	CJJ81176_RS07090
CJJ81176_RS07095	SL1344_RS17280	52.239	95.0	141.0	142.0	134.0	151.0	6.71e-49	SL1344_RS17280	CJJ81176_RS07095
CJJ81176_RS07145	SL1344_RS15235	30.233	9.0	488.0	317.0	43.0	28.1	1.5	SL1344_RS15235	CJJ81176_RS07145
CJJ81176_RS07160	SL1344_RS18830	28.395	34.0	219.0	155.0	81.0	28.1	0.36	SL1344_RS18830	CJJ81176_RS07160
CJJ81176_RS07165	SL1344_RS00335	40.849	99.0	372.0	382.0	377.0	296.0	2.63e-99	SL1344_RS00335	CJJ81176_RS07165
CJJ81176_RS07185	SL1344_RS22415	46.714	100.0	416.0	432.0	426.0	378.0	6.26e-130	SL1344_RS22415	CJJ81176_RS07185
CJJ81176_RS07195	SL1344_RS09830	44.724	99.0	402.0	401.0	398.0	355.0	1.58e-121	SL1344_RS09830	CJJ81176_RS07195
CJJ81176_RS07200	SL1344_RS09835	64.286	93.0	75.0	77.0	70.0	103.0	3.51e-32	SL1344_RS09835	CJJ81176_RS07200
CJJ81176_RS07205	SL1344_RS05525	51.235	99.0	489.0	502.0	486.0	482.0	1.58e-168	SL1344_RS05525	CJJ81176_RS07205
CJJ81176_RS07210	SL1344_RS05520	27.545	68.0	1162.0	1320.0	835.0	238.0	6.07e-65	SL1344_RS05520	CJJ81176_RS07210
CJJ81176_RS07215	SL1344_RS06445	38.71	90.0	340.0	347.0	310.0	218.0	1.36e-69	SL1344_RS06445	CJJ81176_RS07215
CJJ81176_RS07225	SL1344_RS16625	32.381	37.0	700.0	521.0	315.0	101.0	2.3099999999999999e-23	SL1344_RS16625	CJJ81176_RS07225
CJJ81176_RS07230	SL1344_RS03945	30.556	29.0	245.0	262.0	72.0	33.1	0.015	SL1344_RS03945	CJJ81176_RS07230
CJJ81176_RS07235	SL1344_RS20750	25.82	91.0	260.0	278.0	244.0	87.0	4.8000000000000006e-21	SL1344_RS20750	CJJ81176_RS07235
CJJ81176_RS07240	SL1344_RS20730	24.537	68.0	310.0	211.0	216.0	60.5	8.96e-12	SL1344_RS20730	CJJ81176_RS07240
CJJ81176_RS07250	SL1344_RS20740	30.075	69.0	934.0	1016.0	665.0	282.0	0.14	SL1344_RS20740	CJJ81176_RS07250
CJJ81176_RS07275	SL1344_RS00855	28.302	80.0	513.0	536.0	477.0	164.0	1.2699999999999999e-45	SL1344_RS00855	CJJ81176_RS07275
CJJ81176_RS07280	SL1344_RS04075	27.059	100.0	73.0	81.0	85.0	28.5	0.015	SL1344_RS04075	CJJ81176_RS07280
