query_x	subject_x	identity	coverage	qlength	slength	alength	bitscore	E-value	query_y	subject_y
CJJ81176_RS04765	Cj0983	97.849	100.0	372.0	372.0	372.0	713.0	0.0	Cj0983	CJJ81176_RS04765
CJJ81176_RS04770	Cj0984	98.374	100.0	246.0	246.0	246.0	480.0	4.51e-176	Cj0984	CJJ81176_RS04770
CJJ81176_RS04775	Cj0985c	98.433	100.0	383.0	383.0	383.0	778.0	0.0	Cj0985c	CJJ81176_RS04775
CJJ81176_RS04795	Cj0989	100.0	100.0	68.0	68.0	68.0	128.0	1.0599999999999999e-42	Cj0989	CJJ81176_RS04795
CJJ81176_RS04800	Cj0990c	99.209	100.0	253.0	253.0	253.0	496.0	0.0	Cj0990c	CJJ81176_RS04800
CJJ81176_RS04805	Cj0991c	99.05	100.0	421.0	421.0	421.0	859.0	0.0	Cj0991c	CJJ81176_RS04805
CJJ81176_RS04810	Cj0992c	98.004	100.0	451.0	451.0	451.0	912.0	0.0	Cj0992c	CJJ81176_RS04810
CJJ81176_RS04815	Cj0993c	99.387	100.0	163.0	163.0	163.0	328.0	1.28e-118	Cj0993c	CJJ81176_RS04815
CJJ81176_RS04820	Cj0994c	98.039	100.0	306.0	306.0	306.0	618.0	0.0	Cj0994c	CJJ81176_RS04820
CJJ81176_RS04825	Cj0995c	98.165	100.0	327.0	327.0	327.0	661.0	0.0	Cj0995c	CJJ81176_RS04825
CJJ81176_RS04830	Cj0996	98.925	100.0	186.0	186.0	186.0	379.0	4.32e-138	Cj0996	CJJ81176_RS04830
CJJ81176_RS04835	Cj0997	99.468	100.0	188.0	188.0	188.0	375.0	8.929999999999999e-137	Cj0997	CJJ81176_RS04835
CJJ81176_RS04840	Cj0998c	98.421	100.0	190.0	190.0	190.0	373.0	1.05e-135	Cj0998c	CJJ81176_RS04840
CJJ81176_RS04845	Cj0999c	99.452	100.0	365.0	365.0	365.0	711.0	0.0	Cj0999c	CJJ81176_RS04845
CJJ81176_RS04850	Cj1000	99.659	100.0	293.0	293.0	293.0	574.0	0.0	Cj1000	CJJ81176_RS04850
CJJ81176_RS04855	Cj1001	99.839	100.0	622.0	622.0	622.0	1233.0	0.0	Cj1001	CJJ81176_RS04855
CJJ81176_RS04860	Cj1002c	97.647	100.0	170.0	170.0	170.0	330.0	2.95e-119	Cj1002c	CJJ81176_RS04860
CJJ81176_RS04865	Cj1003c	97.674	100.0	172.0	172.0	172.0	325.0	2.27e-117	Cj1003c	CJJ81176_RS04865
CJJ81176_RS04870	Cj1004	94.928	100.0	138.0	138.0	138.0	260.0	8.17e-93	Cj1004	CJJ81176_RS04870
CJJ81176_RS04875	Cj1005c	98.327	100.0	538.0	538.0	538.0	1064.0	0.0	Cj1005c	CJJ81176_RS04875
CJJ81176_RS04880	Cj1006c	99.038	100.0	416.0	416.0	416.0	845.0	0.0	Cj1006c	CJJ81176_RS04880
CJJ81176_RS04885	Cj1007c	99.618	100.0	523.0	523.0	523.0	1050.0	0.0	Cj1007c	CJJ81176_RS04885
CJJ81176_RS04890	Cj1008c	98.006	100.0	351.0	351.0	351.0	690.0	0.0	Cj1008c	CJJ81176_RS04890
CJJ81176_RS04895	Cj1009c	99.571	100.0	466.0	466.0	466.0	950.0	0.0	Cj1009c	CJJ81176_RS04895
CJJ81176_RS04900	Cj1010	98.66	100.0	373.0	373.0	373.0	768.0	0.0	Cj1010	CJJ81176_RS04900
CJJ81176_RS04905	Cj1011	98.039	100.0	255.0	255.0	255.0	489.0	1.28e-179	Cj1011	CJJ81176_RS04905
CJJ81176_RS04915	Cj1012c	97.315	100.0	149.0	149.0	149.0	282.0	5.67e-101	Cj1012c	CJJ81176_RS04915
CJJ81176_RS04920	Cj1013c	99.352	100.0	1081.0	1081.0	1081.0	2199.0	0.0	Cj1013c	CJJ81176_RS04920
CJJ81176_RS04925	Cj1014c	99.567	100.0	231.0	231.0	231.0	460.0	9.770000000000001e-169	Cj1014c	CJJ81176_RS04925
CJJ81176_RS04930	Cj1015c	98.828	100.0	256.0	256.0	256.0	512.0	0.0	Cj1015c	CJJ81176_RS04930
CJJ81176_RS04935	Cj1016c	98.857	100.0	350.0	350.0	350.0	677.0	0.0	Cj1016c	CJJ81176_RS04935
CJJ81176_RS04940	Cj1017c	99.664	100.0	298.0	298.0	298.0	582.0	0.0	Cj1017c	CJJ81176_RS04940
CJJ81176_RS04945	Cj1018c	99.729	100.0	369.0	369.0	369.0	743.0	0.0	Cj1018c	CJJ81176_RS04945
CJJ81176_RS04950	Cj1019c	98.922	100.0	371.0	371.0	371.0	739.0	0.0	Cj1019c	CJJ81176_RS04950
CJJ81176_RS04955	Cj1020c	99.306	100.0	144.0	144.0	144.0	296.0	9.14e-107	Cj1020c	CJJ81176_RS04955
CJJ81176_RS04960	Cj1021c	100.0	100.0	63.0	63.0	63.0	128.0	7.030000000000001e-43	Cj1021c	CJJ81176_RS04960
CJJ81176_RS04965	Cj1022c	100.0	100.0	168.0	168.0	168.0	330.0	3.19e-119	Cj1022c	CJJ81176_RS04965
CJJ81176_RS04970	Cj1023c	98.834	100.0	343.0	343.0	343.0	698.0	0.0	Cj1023c	CJJ81176_RS04970
CJJ81176_RS04975	Cj1024c	99.076	100.0	433.0	433.0	433.0	863.0	0.0	Cj1024c	CJJ81176_RS04975
CJJ81176_RS04980	Cj1025c	98.658	100.0	149.0	149.0	149.0	301.0	1.19e-108	Cj1025c	CJJ81176_RS04980
CJJ81176_RS04985	Cj1026c	100.0	100.0	171.0	171.0	171.0	347.0	4.0899999999999996e-126	Cj1026c	CJJ81176_RS04985
CJJ81176_RS04990	Cj1027c	99.768	100.0	862.0	863.0	862.0	1741.0	0.0	Cj1027c	CJJ81176_RS04990
CJJ81176_RS04995	Cj1028c	98.953	100.0	191.0	191.0	191.0	383.0	1.06e-139	Cj1028c	CJJ81176_RS04995
CJJ81176_RS05000	Cj1029c	99.533	100.0	214.0	214.0	214.0	432.0	3.42e-158	Cj1029c	CJJ81176_RS05000
CJJ81176_RS05005	Cj1030c	100.0	100.0	598.0	598.0	598.0	1212.0	0.0	Cj1030c	CJJ81176_RS05005
CJJ81176_RS05010	Cj1031	98.821	100.0	424.0	424.0	424.0	817.0	0.0	Cj1031	CJJ81176_RS05010
CJJ81176_RS05015	Cj1032	99.187	100.0	246.0	246.0	246.0	485.0	2.66e-178	Cj1032	CJJ81176_RS05015
CJJ81176_RS05020	Cj1033	99.602	100.0	1005.0	1005.0	1005.0	1972.0	0.0	Cj1033	CJJ81176_RS05020
CJJ81176_RS05025	Cj1034c	100.0	100.0	268.0	268.0	268.0	543.0	0.0	Cj1034c	CJJ81176_RS05025
CJJ81176_RS05030	Cj1035c	99.582	100.0	239.0	239.0	239.0	481.0	7.44e-177	Cj1035c	CJJ81176_RS05030
CJJ81176_RS05035	Cj1036c	98.795	100.0	83.0	83.0	83.0	155.0	5.0999999999999995e-53	Cj1036c	CJJ81176_RS05035
CJJ81176_RS05040	Cj1037c	100.0	100.0	481.0	481.0	481.0	986.0	0.0	Cj1037c	CJJ81176_RS05040
CJJ81176_RS05045	Cj1038	99.225	100.0	387.0	387.0	387.0	760.0	0.0	Cj1038	CJJ81176_RS05045
CJJ81176_RS05050	Cj1039	100.0	100.0	342.0	342.0	342.0	697.0	0.0	Cj1039	CJJ81176_RS05050
CJJ81176_RS05060	Cj1041c	98.94	100.0	283.0	283.0	283.0	548.0	0.0	Cj1041c	CJJ81176_RS05060
CJJ81176_RS05065	Cj1042c	100.0	100.0	296.0	296.0	296.0	594.0	0.0	Cj1042c	CJJ81176_RS05065
CJJ81176_RS05070	Cj1043c	99.005	100.0	201.0	201.0	201.0	406.0	1.7400000000000002e-148	Cj1043c	CJJ81176_RS05070
CJJ81176_RS05075	Cj1044c	99.213	100.0	381.0	381.0	381.0	780.0	0.0	Cj1044c	CJJ81176_RS05075
CJJ81176_RS05080	Cj1045c	98.45	100.0	258.0	258.0	258.0	509.0	0.0	Cj1045c	CJJ81176_RS05080
CJJ81176_RS05085	Cj1046c	98.502	100.0	267.0	267.0	267.0	541.0	0.0	Cj1046c	CJJ81176_RS05085
CJJ81176_RS05090	Cj1047c	96.825	100.0	63.0	63.0	63.0	115.0	1.6200000000000001e-37	Cj1047c	CJJ81176_RS05090
CJJ81176_RS05095	Cj1048c	99.452	100.0	365.0	365.0	365.0	742.0	0.0	Cj1048c	CJJ81176_RS05095
CJJ81176_RS05100	Cj1049c	97.99	100.0	199.0	199.0	199.0	377.0	8.32e-137	Cj1049c	CJJ81176_RS05100
CJJ81176_RS05105	Cj1050c	96.996	100.0	233.0	233.0	233.0	473.0	5.92e-174	Cj1050c	CJJ81176_RS05105
CJJ81176_RS05110	Cj1052c	97.826	100.0	736.0	736.0	736.0	1442.0	0.0	Cj1052c	CJJ81176_RS05110
CJJ81176_RS05115	Cj1053c	100.0	100.0	116.0	116.0	116.0	229.0	3.85e-81	Cj1053c	CJJ81176_RS05115
CJJ81176_RS05120	Cj1054c	99.769	100.0	432.0	432.0	432.0	868.0	0.0	Cj1054c	CJJ81176_RS05120
CJJ81176_RS05125	Cj1055c	99.848	100.0	657.0	657.0	657.0	1317.0	0.0	Cj1055c	CJJ81176_RS05125
CJJ81176_RS05130	Cj1056c	100.0	100.0	258.0	258.0	258.0	525.0	0.0	Cj1056c	CJJ81176_RS05130
CJJ81176_RS05135	Cj1057c	100.0	100.0	57.0	57.0	57.0	106.0	2.4299999999999998e-34	Cj1057c	CJJ81176_RS05135
CJJ81176_RS05140	Cj1058c	100.0	100.0	485.0	485.0	485.0	981.0	0.0	Cj1058c	CJJ81176_RS05140
CJJ81176_RS05145	Cj1059c	100.0	100.0	453.0	453.0	453.0	919.0	0.0	Cj1059c	CJJ81176_RS05145
CJJ81176_RS05150	Cj1060c	100.0	100.0	36.0	36.0	36.0	69.3	4.6e-20	Cj1060c	CJJ81176_RS05150
CJJ81176_RS05155	Cj1061c	99.891	100.0	917.0	917.0	917.0	1889.0	0.0	Cj1061c	CJJ81176_RS05155
CJJ81176_RS05160	Cj1062	100.0	100.0	362.0	362.0	362.0	729.0	0.0	Cj1062	CJJ81176_RS05160
CJJ81176_RS05165	Cj1063	100.0	100.0	141.0	141.0	141.0	290.0	2.2699999999999997e-104	Cj1063	CJJ81176_RS05165
CJJ81176_RS05175	Cj1066	100.0	100.0	201.0	201.0	201.0	408.0	4.46e-149	Cj1066	CJJ81176_RS05175
CJJ81176_RS05180	Cj1067	100.0	100.0	178.0	178.0	178.0	355.0	9.01e-129	Cj1067	CJJ81176_RS05180
CJJ81176_RS05185	Cj1068	96.739	100.0	368.0	368.0	368.0	703.0	0.0	Cj1068	CJJ81176_RS05185
CJJ81176_RS05190	Cj1069	96.181	100.0	288.0	288.0	288.0	567.0	0.0	Cj1069	CJJ81176_RS05190
CJJ81176_RS05195	Cj1070	98.4	100.0	125.0	125.0	125.0	242.0	5.7e-86	Cj1070	CJJ81176_RS05195
CJJ81176_RS05200	Cj1071	98.361	100.0	182.0	183.0	183.0	371.0	4.6599999999999997e-135	Cj1071	CJJ81176_RS05200
CJJ81176_RS05205	Cj1072	100.0	100.0	86.0	86.0	86.0	177.0	2.76e-61	Cj1072	CJJ81176_RS05205
CJJ81176_RS05210	Cj1073c	99.747	100.0	791.0	791.0	791.0	1580.0	0.0	Cj1073c	CJJ81176_RS05210
CJJ81176_RS05215	Cj1074c	100.0	100.0	215.0	215.0	215.0	442.0	1.98e-162	Cj1074c	CJJ81176_RS05215
CJJ81176_RS05220	Cj1075	100.0	100.0	129.0	129.0	129.0	259.0	1.16e-92	Cj1075	CJJ81176_RS05220
CJJ81176_RS05225	Cj1076	99.177	100.0	243.0	243.0	243.0	485.0	2.28e-178	Cj1076	CJJ81176_RS05225
CJJ81176_RS05230	Cj1077	99.0	100.0	100.0	100.0	100.0	190.0	2.7600000000000003e-66	Cj1077	CJJ81176_RS05230
CJJ81176_RS05235	Cj1078	99.091	100.0	220.0	220.0	220.0	425.0	2.98e-155	Cj1078	CJJ81176_RS05235
CJJ81176_RS05240	Cj1079	98.667	100.0	150.0	150.0	150.0	295.0	2.54e-106	Cj1079	CJJ81176_RS05240
CJJ81176_RS05245	Cj1080c	96.172	100.0	209.0	209.0	209.0	398.0	4.0600000000000004e-145	Cj1080c	CJJ81176_RS05245
CJJ81176_RS05250	Cj1081c	94.762	100.0	210.0	210.0	210.0	367.0	8e-133	Cj1081c	CJJ81176_RS05250
CJJ81176_RS05255	Cj1082c	98.519	100.0	270.0	270.0	270.0	546.0	0.0	Cj1082c	CJJ81176_RS05255
CJJ81176_RS05260	Cj1083c	96.93	100.0	228.0	228.0	228.0	440.0	4.780000000000001e-161	Cj1083c	CJJ81176_RS05260
CJJ81176_RS05265	Cj1084c	98.024	100.0	253.0	253.0	253.0	506.0	0.0	Cj1084c	CJJ81176_RS05265
CJJ81176_RS05270	Cj1085c	98.773	100.0	978.0	978.0	978.0	1950.0	0.0	Cj1085c	CJJ81176_RS05270
CJJ81176_RS05275	Cj1086c	99.237	100.0	131.0	131.0	131.0	251.0	2.0799999999999997e-89	Cj1086c	CJJ81176_RS05275
CJJ81176_RS05280	Cj1087c	98.667	100.0	300.0	300.0	300.0	608.0	0.0	Cj1087c	CJJ81176_RS05280
CJJ81176_RS05285	Cj1088c	98.731	100.0	394.0	394.0	394.0	791.0	0.0	Cj1088c	CJJ81176_RS05285
CJJ81176_RS05290	Cj1089c	99.785	100.0	465.0	465.0	465.0	922.0	0.0	Cj1089c	CJJ81176_RS05290
CJJ81176_RS05295	Cj1090c	100.0	100.0	170.0	170.0	170.0	342.0	6.03e-124	Cj1090c	CJJ81176_RS05295
CJJ81176_RS05300	Cj1091c	99.258	100.0	809.0	809.0	809.0	1659.0	0.0	Cj1091c	CJJ81176_RS05300
CJJ81176_RS05305	Cj1092c	99.69	100.0	323.0	323.0	323.0	642.0	0.0	Cj1092c	CJJ81176_RS05305
CJJ81176_RS05310	Cj1093c	99.049	100.0	526.0	526.0	526.0	1050.0	0.0	Cj1093c	CJJ81176_RS05310
CJJ81176_RS05315	Cj1094c	100.0	100.0	90.0	90.0	90.0	181.0	4.98e-63	Cj1094c	CJJ81176_RS05315
CJJ81176_RS05320	Cj1095	99.546	100.0	441.0	441.0	441.0	868.0	0.0	Cj1095	CJJ81176_RS05320
CJJ81176_RS05325	Cj1096c	99.749	100.0	398.0	398.0	398.0	822.0	0.0	Cj1096c	CJJ81176_RS05325
CJJ81176_RS05330	Cj1097	99.017	100.0	407.0	407.0	407.0	788.0	0.0	Cj1097	CJJ81176_RS05330
CJJ81176_RS05335	Cj1098	98.644	100.0	295.0	295.0	295.0	600.0	0.0	Cj1098	CJJ81176_RS05335
CJJ81176_RS05340	Cj1099	98.953	100.0	572.0	573.0	573.0	1159.0	0.0	Cj1099	CJJ81176_RS05340
CJJ81176_RS05345	Cj1100	100.0	100.0	145.0	145.0	145.0	290.0	1.8699999999999997e-104	Cj1100	CJJ81176_RS05345
CJJ81176_RS05350	Cj1101	99.566	100.0	691.0	691.0	691.0	1391.0	0.0	Cj1101	CJJ81176_RS05350
CJJ81176_RS05355	Cj1102	98.162	100.0	272.0	272.0	272.0	541.0	0.0	Cj1102	CJJ81176_RS05355
CJJ81176_RS05360	Cj1103	100.0	100.0	75.0	75.0	75.0	143.0	1.77e-48	Cj1103	CJJ81176_RS05360
CJJ81176_RS05365	Cj1104	98.824	100.0	255.0	255.0	255.0	506.0	0.0	Cj1104	CJJ81176_RS05365
CJJ81176_RS05370	Cj1105	100.0	100.0	150.0	150.0	150.0	297.0	6.31e-107	Cj1105	CJJ81176_RS05370
CJJ81176_RS05375	Cj1106	97.5	100.0	200.0	200.0	200.0	397.0	7.530000000000001e-145	Cj1106	CJJ81176_RS05375
CJJ81176_RS05380	Cj1107	98.958	100.0	96.0	96.0	96.0	196.0	1.82e-68	Cj1107	CJJ81176_RS05380
CJJ81176_RS05385	Cj1108	98.59	100.0	709.0	709.0	709.0	1390.0	0.0	Cj1108	CJJ81176_RS05385
CJJ81176_RS05390	Cj1109	99.535	100.0	215.0	215.0	215.0	443.0	1.13e-162	Cj1109	CJJ81176_RS05390
CJJ81176_RS05395	Cj1110c	99.068	100.0	429.0	429.0	429.0	875.0	0.0	Cj1110c	CJJ81176_RS05395
CJJ81176_RS05400	Cj1111c	99.519	100.0	208.0	208.0	208.0	402.0	1.14e-146	Cj1111c	CJJ81176_RS05400
CJJ81176_RS05405	Cj1112c	100.0	100.0	119.0	119.0	119.0	244.0	3.64e-87	Cj1112c	CJJ81176_RS05405
CJJ81176_RS05410	Cj1113	98.113	100.0	265.0	265.0	265.0	535.0	0.0	Cj1113	CJJ81176_RS05410
CJJ81176_RS05415	Cj1114c	99.174	100.0	242.0	242.0	242.0	467.0	4.74e-171	Cj1114c	CJJ81176_RS05415
CJJ81176_RS05420	Cj1115c	99.512	100.0	205.0	205.0	205.0	410.0	6.99e-150	Cj1115c	CJJ81176_RS05420
CJJ81176_RS05425	Cj1116c	99.535	100.0	645.0	645.0	645.0	1299.0	0.0	Cj1116c	CJJ81176_RS05425
CJJ81176_RS05435	Cj1118c	100.0	100.0	130.0	130.0	130.0	260.0	7.05e-93	Cj1118c	CJJ81176_RS05435
CJJ81176_RS05440	Cj1119c	98.99	100.0	297.0	297.0	297.0	596.0	0.0	Cj1119c	CJJ81176_RS05440
CJJ81176_RS05445	Cj1120c	99.492	100.0	590.0	590.0	590.0	1187.0	0.0	Cj1120c	CJJ81176_RS05445
CJJ81176_RS05450	Cj1121c	98.187	100.0	386.0	386.0	386.0	777.0	0.0	Cj1121c	CJJ81176_RS05450
CJJ81176_RS05455	Cj1123c	97.938	99.0	196.0	195.0	194.0	381.0	8.559999999999999e-139	Cj1123c	CJJ81176_RS05455
CJJ81176_RS05460	Cj1124c	99.0	100.0	200.0	200.0	200.0	395.0	6.120000000000001e-144	Cj1124c	CJJ81176_RS05460
CJJ81176_RS05465	Cj1125c	97.606	100.0	376.0	376.0	376.0	744.0	0.0	Cj1125c	CJJ81176_RS05465
CJJ81176_RS05470	Cj1126c	98.597	100.0	713.0	713.0	713.0	1422.0	0.0	Cj1126c	CJJ81176_RS05470
CJJ81176_RS05475	Cj1127c	98.356	100.0	365.0	365.0	365.0	718.0	0.0	Cj1127c	CJJ81176_RS05475
CJJ81176_RS05480	Cj1128c	99.353	100.0	309.0	309.0	309.0	620.0	0.0	Cj1128c	CJJ81176_RS05480
CJJ81176_RS05485	Cj1129c	98.329	100.0	359.0	359.0	359.0	717.0	0.0	Cj1129c	CJJ81176_RS05485
CJJ81176_RS05490	Cj1130c	98.227	100.0	564.0	564.0	564.0	1108.0	0.0	Cj1130c	CJJ81176_RS05490
CJJ81176_RS05495	Cj1131c	99.085	100.0	328.0	328.0	328.0	681.0	0.0	Cj1131c	CJJ81176_RS05495
CJJ81176_RS05500	Cj1132c	97.727	100.0	264.0	264.0	264.0	526.0	0.0	Cj1132c	CJJ81176_RS05500
CJJ81176_RS05505	Cj1133	98.538	100.0	342.0	342.0	342.0	675.0	0.0	Cj1133	CJJ81176_RS05505
CJJ81176_RS05510	Cj1134	96.61	100.0	295.0	295.0	295.0	586.0	0.0	Cj1134	CJJ81176_RS05510
CJJ81176_RS05515	Cj1135	88.544	100.0	515.0	515.0	515.0	937.0	0.0	Cj1135	CJJ81176_RS05515
CJJ81176_RS05540	Cj1140	53.103	99.0	291.0	294.0	290.0	290.0	8.37e-100	Cj1140	CJJ81176_RS05540
CJJ81176_RS05545	Cj1141	77.259	99.0	346.0	343.0	343.0	554.0	0.0	Cj1141	CJJ81176_RS05545
CJJ81176_RS05550	Cj1142	69.892	99.0	374.0	371.0	372.0	533.0	0.0	Cj1142	CJJ81176_RS05550
CJJ81176_RS05555	Cj1143	65.909	98.0	315.0	536.0	308.0	422.0	7.85e-148	Cj1143	CJJ81176_RS05555
CJJ81176_RS05570	Cj1146c	86.861	99.0	275.0	274.0	274.0	478.0	2.66e-174	Cj1146c	CJJ81176_RS05570
CJJ81176_RS05575	Cj1148	94.586	99.0	317.0	319.0	314.0	615.0	0.0	Cj1148	CJJ81176_RS05575
CJJ81176_RS05585	Cj1149c	97.312	100.0	186.0	186.0	186.0	367.0	1.2200000000000001e-133	Cj1149c	CJJ81176_RS05585
CJJ81176_RS05590	Cj1150c	96.009	98.0	461.0	461.0	451.0	866.0	0.0	Cj1150c	CJJ81176_RS05590
CJJ81176_RS05595	Cj1151c	99.369	100.0	317.0	317.0	317.0	646.0	0.0	Cj1151c	CJJ81176_RS05595
CJJ81176_RS05600	Cj1152c	98.387	100.0	186.0	186.0	186.0	365.0	1.32e-132	Cj1152c	CJJ81176_RS05600
CJJ81176_RS05605	Cj1153	100.0	100.0	100.0	100.0	100.0	202.0	6.13e-71	Cj1153	CJJ81176_RS05605
CJJ81176_RS05610	Cj1154c	100.0	100.0	68.0	68.0	68.0	135.0	3.08e-45	Cj1154c	CJJ81176_RS05610
CJJ81176_RS05615	Cj1155c	98.344	100.0	785.0	785.0	785.0	1551.0	0.0	Cj1155c	CJJ81176_RS05615
CJJ81176_RS05620	Cj1156	99.769	100.0	432.0	432.0	432.0	881.0	0.0	Cj1156	CJJ81176_RS05620
CJJ81176_RS05625	Cj1157	97.839	100.0	509.0	509.0	509.0	1019.0	0.0	Cj1157	CJJ81176_RS05625
CJJ81176_RS05630	Cj1158c	84.211	44.0	173.0	75.0	76.0	128.0	7.45e-41	Cj1158c	CJJ81176_RS05630
CJJ81176_RS05635	Cj1161c	96.853	100.0	699.0	699.0	699.0	1356.0	0.0	Cj1161c	CJJ81176_RS05635
CJJ81176_RS05640	Cj1162c	96.875	100.0	64.0	64.0	64.0	121.0	6.99e-40	Cj1162c	CJJ81176_RS05640
CJJ81176_RS05645	Cj1163c	98.734	100.0	316.0	316.0	316.0	623.0	0.0	Cj1163c	CJJ81176_RS05645
CJJ81176_RS05650	Cj1164c	100.0	100.0	87.0	87.0	87.0	185.0	1.13e-64	Cj1164c	CJJ81176_RS05650
CJJ81176_RS05655	Cj1165c	99.39	100.0	164.0	164.0	164.0	323.0	1.0500000000000001e-116	Cj1165c	CJJ81176_RS05655
CJJ81176_RS05660	Cj1166c	98.837	100.0	258.0	258.0	258.0	518.0	0.0	Cj1166c	CJJ81176_RS05660
CJJ81176_RS05665	Cj1167	98.377	100.0	308.0	308.0	308.0	612.0	0.0	Cj1167	CJJ81176_RS05665
CJJ81176_RS05670	Cj1168c	99.0	100.0	200.0	200.0	200.0	396.0	2.09e-144	Cj1168c	CJJ81176_RS05670
CJJ81176_RS05675	Cj1169c	100.0	100.0	75.0	75.0	75.0	151.0	1.26e-51	Cj1169c	CJJ81176_RS05675
CJJ81176_RS05680	Cj1170c	90.586	100.0	466.0	473.0	478.0	848.0	0.0	Cj1170c	CJJ81176_RS05680
CJJ81176_RS05685	Cj1171c	99.375	100.0	160.0	160.0	160.0	330.0	1.08e-119	Cj1171c	CJJ81176_RS05685
CJJ81176_RS05690	Cj1172c	99.574	100.0	235.0	235.0	235.0	476.0	7.45e-175	Cj1172c	CJJ81176_RS05690
CJJ81176_RS05695	Cj1173	99.115	100.0	113.0	113.0	113.0	208.0	6.5e-73	Cj1173	CJJ81176_RS05695
CJJ81176_RS05700	Cj1174	99.02	100.0	102.0	102.0	102.0	188.0	3.03e-65	Cj1174	CJJ81176_RS05700
CJJ81176_RS05705	Cj1175c	99.057	100.0	530.0	530.0	530.0	1076.0	0.0	Cj1175c	CJJ81176_RS05705
CJJ81176_RS05710	Cj1176c	100.0	100.0	79.0	79.0	79.0	158.0	4.45e-54	Cj1176c	CJJ81176_RS05710
CJJ81176_RS05715	Cj1177c	100.0	100.0	207.0	207.0	207.0	422.0	1.7e-154	Cj1177c	CJJ81176_RS05715
CJJ81176_RS05720	Cj1178c	100.0	100.0	542.0	542.0	542.0	1031.0	0.0	Cj1178c	CJJ81176_RS05720
CJJ81176_RS05725	Cj1179c	99.606	99.0	255.0	255.0	254.0	486.0	2.41e-178	Cj1179c	CJJ81176_RS05725
CJJ81176_RS05730	Cj1180c	98.578	100.0	211.0	211.0	211.0	423.0	7.73e-155	Cj1180c	CJJ81176_RS05730
CJJ81176_RS05735	Cj1181c	99.16	100.0	357.0	357.0	357.0	724.0	0.0	Cj1181c	CJJ81176_RS05735
CJJ81176_RS05740	Cj1182c	99.62	100.0	263.0	263.0	263.0	541.0	0.0	Cj1182c	CJJ81176_RS05740
CJJ81176_RS05745	Cj1183c	93.023	100.0	387.0	387.0	387.0	746.0	0.0	Cj1183c	CJJ81176_RS05745
CJJ81176_RS05750	Cj1184c	98.128	100.0	374.0	374.0	374.0	759.0	0.0	Cj1184c	CJJ81176_RS05750
CJJ81176_RS05755	Cj1185c	99.76	100.0	416.0	416.0	416.0	836.0	0.0	Cj1185c	CJJ81176_RS05755
CJJ81176_RS05760	Cj1186c	100.0	100.0	167.0	167.0	167.0	343.0	1.34e-124	Cj1186c	CJJ81176_RS05760
CJJ81176_RS05765	Cj1187c	99.533	100.0	428.0	428.0	428.0	818.0	0.0	Cj1187c	CJJ81176_RS05765
CJJ81176_RS05770	Cj1188c	100.0	100.0	619.0	619.0	619.0	1267.0	0.0	Cj1188c	CJJ81176_RS05770
CJJ81176_RS05775	Cj1189c	100.0	100.0	165.0	165.0	165.0	342.0	2.5100000000000004e-124	Cj1189c	CJJ81176_RS05775
CJJ81176_RS05780	Cj1190c	100.0	100.0	459.0	459.0	459.0	919.0	0.0	Cj1190c	CJJ81176_RS05780
CJJ81176_RS05785	Cj1191c	100.0	100.0	164.0	164.0	164.0	334.0	3.76e-121	Cj1191c	CJJ81176_RS05785
CJJ81176_RS05790	Cj1192	99.127	100.0	458.0	458.0	458.0	908.0	0.0	Cj1192	CJJ81176_RS05790
CJJ81176_RS05795	Cj1193c	98.881	100.0	268.0	268.0	268.0	533.0	0.0	Cj1193c	CJJ81176_RS05795
CJJ81176_RS05800	Cj1194	99.606	100.0	508.0	508.0	508.0	1001.0	0.0	Cj1194	CJJ81176_RS05800
CJJ81176_RS05805	Cj1195c	99.235	100.0	392.0	392.0	392.0	775.0	0.0	Cj1195c	CJJ81176_RS05805
CJJ81176_RS05810	Cj1196c	99.329	100.0	298.0	298.0	298.0	606.0	0.0	Cj1196c	CJJ81176_RS05810
CJJ81176_RS05815	Cj1197c	98.729	100.0	472.0	472.0	472.0	949.0	0.0	Cj1197c	CJJ81176_RS05815
CJJ81176_RS05820	Cj1198	96.341	100.0	164.0	164.0	164.0	333.0	8.11e-121	Cj1198	CJJ81176_RS05820
CJJ81176_RS05825	Cj1199	98.788	100.0	330.0	330.0	330.0	671.0	0.0	Cj1199	CJJ81176_RS05825
CJJ81176_RS05830	Cj1200	97.266	100.0	256.0	262.0	256.0	511.0	0.0	Cj1200	CJJ81176_RS05830
CJJ81176_RS05835	Cj1201	99.072	100.0	754.0	754.0	754.0	1523.0	0.0	Cj1201	CJJ81176_RS05835
CJJ81176_RS05840	Cj1202	98.582	100.0	282.0	282.0	282.0	567.0	0.0	Cj1202	CJJ81176_RS05840
CJJ81176_RS05845	Cj1203c	98.413	100.0	63.0	63.0	63.0	115.0	7.59e-38	Cj1203c	CJJ81176_RS05845
CJJ81176_RS05850	Cj1204c	99.558	100.0	226.0	226.0	226.0	444.0	1.4e-162	Cj1204c	CJJ81176_RS05850
CJJ81176_RS05855	Cj1205c	99.327	100.0	446.0	446.0	446.0	898.0	0.0	Cj1205c	CJJ81176_RS05855
CJJ81176_RS05860	Cj1206c	99.306	100.0	288.0	288.0	288.0	575.0	0.0	Cj1206c	CJJ81176_RS05860
CJJ81176_RS05865	Cj1207c	98.919	100.0	185.0	185.0	185.0	370.0	1.4699999999999998e-134	Cj1207c	CJJ81176_RS05865
